ID,Placa,Produto,Peso Bruto,Peso Liquido
L2026-006035,ABC1195,Soja,43.61789501986004,26.363332205557885
L2026-006036,ABC1054,Milho,38.47593714566494,26.790093164787905
L2026-006037,ABC1098,Milho,42.504186486262995,27.166439892352177
L2026-006038,ABC4828,Soja,33.169993439180836,28.350483121958323
L2026-006039,ABC6738,Milho,32.19115803418462,25.28751016090894
L2026-006040,ABC1071,Soja,30.042350347053976,25.039284240297036
L2026-006041,ABC2890,Trigo,40.61231057990902,27.16474401829018
L2026-006042,ABC5269,Algodão,42.55719532014645,25.59865270079938
L2026-006043,ABC7334,Algodão,39.971513711407525,26.09305562347009
L2026-006044,ABC8692,Algodão,25.451014170514856,27.451014170514856
L2026-006045,ABC7892,Soja,26.25242609663754,28.25242609663754
L2026-006046,ABC3397,Algodão,30.24762366846405,26.092178531067628
L2026-006047,ABC1998,Trigo,30.191598268805837,27.91546744989548
L2026-006048,ABC1740,Milho,25.53604079260459,27.53604079260459
L2026-006049,ABC3587,Soja,43.85748457582234,26.665691244071365
L2026-006050,ABC4709,Milho,34.08263461418931,26.055802400013597
L2026-006051,ABC4549,Milho,35.06703713199998,28.786260896277174
L2026-006052,ABC1224,Milho,37.751698988362236,28.06040222586062
L2026-006053,ABC2161,Soja,32.88462400199114,25.340371738469123
L2026-006054,ABC2765,Milho,33.61667337712378,25.328538771728304
L2026-006055,ABC4753,Soja,34.81132059083769,25.554844586661652
L2026-006056,ABC7925,Soja,32.95731308904187,26.538382813249022
L2026-006057,ABC2877,Milho,37.58638934164556,25.1856074091133
L2026-006058,ABC2391,Soja,38.12813649662632,25.28088886180395
L2026-006059,ABC4159,Trigo,38.25581872962621,28.144717411377457
L2026-006060,ABC2459,Trigo,43.775100289559155,28.737967468223562
L2026-006061,ABC9028,Algodão,38.599690849403416,28.10907955748472
L2026-006062,ABC9940,Algodão,32.2671361307603,26.38052218189477
L2026-006063,ABC7883,Algodão,30.25453497195861,28.637874305692524
L2026-006064,ABC6059,Algodão,42.65591766977997,27.893269701181985
L2026-006065,ABC5824,Soja,38.94576773847264,25.180407989019645
L2026-006066,ABC3504,Trigo,44.765720678457264,27.521336960258036
L2026-006067,ABC5539,Milho,36.21738844797693,28.71915614642701
L2026-006068,ABC5343,Milho,32.695152264955766,26.46759108471614
L2026-006069,ABC5498,Milho,34.96203508042126,26.45961436555626
L2026-006070,ABC6870,Milho,42.573452342482476,28.55869073180514
L2026-006071,ABC3452,Soja,41.12057686036993,28.754197119146152
L2026-006072,ABC6516,Milho,40.27454381019625,28.0357913114537
L2026-006073,ABC8622,Trigo,39.190712676872444,27.056917050168494
L2026-006074,ABC1644,Soja,30.47553205383977,28.03828211307161
L2026-006075,ABC5875,Trigo,31.64999061152481,28.674038132222552
L2026-006076,ABC2881,Milho,23.41312379568415,25.41312379568415
L2026-006077,ABC9189,Algodão,38.00473787486358,26.851863640472057
L2026-006078,ABC1541,Soja,43.92392370736317,26.257408334968765
L2026-006079,ABC9728,Milho,37.593154808675635,26.292899225873782
L2026-006080,ABC5350,Soja,41.40166223081404,26.574542296259914
L2026-006081,ABC4617,Algodão,42.92398267668827,26.819816817255703
L2026-006082,ABC9045,Trigo,26.642878157774177,28.642878157774177
L2026-006083,ABC9056,Algodão,36.16794588239999,28.009237888927736
L2026-006084,ABC9835,Soja,33.60415732063406,26.13473973648657
L2026-006085,ABC2987,Trigo,33.65308744982397,28.381314855697827
L2026-006086,ABC1341,Milho,32.25916570443443,27.526771125615284
L2026-006087,ABC1293,Soja,37.866356680823394,26.962493990741283
L2026-006088,ABC8243,Trigo,43.82112131458151,25.747939451083546
L2026-006089,ABC4044,Soja,36.50957467325932,26.606509745107672
L2026-006090,ABC5655,Milho,36.64290477855433,25.549753961960448
L2026-006091,ABC2025,Trigo,39.42575493443808,26.099579411120896
L2026-006092,ABC3447,Algodão,37.17207098998056,26.6078725693422
L2026-006093,ABC1869,Algodão,31.999971730449342,26.73088371958347
L2026-006094,ABC3914,Algodão,37.18649880925721,26.127071534676915
L2026-006095,ABC8010,Trigo,37.0806906186409,27.74546183821838
L2026-006096,ABC8081,Trigo,35.591010002954675,25.972122107474434
L2026-006097,ABC5185,Trigo,34.354383864854356,26.074372881137208
L2026-006098,ABC1363,Algodão,34.10406903668672,27.7564429328013
L2026-006099,ABC1276,Algodão,25.035150084183957,27.035150084183957
L2026-006100,ABC2564,Soja,41.466620507285256,25.242695502237755
L2026-006101,ABC7650,Milho,23.00852537960135,25.00852537960135
L2026-006102,ABC3134,Trigo,30.65157490925974,27.053139007210568
L2026-006103,ABC8298,Trigo,30.882422634382596,25.66867410829181
L2026-006104,ABC4987,Trigo,32.85320818340553,25.86856692966225
L2026-006105,ABC5642,Milho,38.375872624181966,27.63138730916557
L2026-006106,ABC5053,Algodão,24.783766928445946,26.783766928445946
L2026-006107,ABC9545,Milho,40.511741339897455,26.014125279071912
L2026-006108,ABC4878,Trigo,43.87002685999942,27.047114093703875
L2026-006109,ABC5593,Trigo,38.99412290845953,26.034412462655794
L2026-006110,ABC2133,Soja,33.72798496454934,28.060280394529926
L2026-006111,ABC6945,Trigo,43.31279013271964,28.957377312252024
L2026-006112,ABC2195,Trigo,33.17624989666285,27.361569458876495
L2026-006113,ABC9428,Milho,41.270848481070395,27.13625787089812
L2026-006114,ABC4048,Milho,26.947715581960967,28.947715581960967
L2026-006115,ABC7302,Milho,40.14513630967451,26.901246134864905
L2026-006116,ABC3794,Algodão,37.37209291273144,28.728518870921604
L2026-006117,ABC5210,Soja,34.34202942826734,27.5857092688025
L2026-006118,ABC5786,Milho,43.65874790578396,28.676418636372897
L2026-006119,ABC2891,Algodão,36.45786871811529,25.980520130253307
L2026-006120,ABC8512,Trigo,39.11169480575782,25.78894668038061
L2026-006121,ABC2427,Trigo,39.82296229339882,25.83085369624977
L2026-006122,ABC1681,Milho,36.116382437695684,27.15799585666597
L2026-006123,ABC3081,Milho,43.47324433194507,25.328437695701425
L2026-006124,ABC6692,Milho,40.39017798962167,25.309857415510887
L2026-006125,ABC1180,Soja,39.75435379097495,26.778683088071705
L2026-006126,ABC4093,Trigo,43.66166884443626,25.13411310387056
L2026-006127,ABC8701,Soja,39.43967864598925,27.085180340100138
L2026-006128,ABC9456,Algodão,36.039455721882454,26.249115092337757
L2026-006129,ABC6402,Soja,40.89525386237227,26.868772677424868
L2026-006130,ABC5211,Soja,32.62573980299391,25.931960188065414
L2026-006131,ABC8773,Trigo,43.43458558002273,28.8893187545424
L2026-006132,ABC4766,Milho,33.06863575602748,26.28856984105096
L2026-006133,ABC7424,Trigo,43.92520300540869,25.93362295131717
L2026-006134,ABC4350,Milho,41.8851697024477,27.548742666880162
L2026-006135,ABC6474,Trigo,43.81509201449468,27.850658083808142
L2026-006136,ABC5883,Algodão,36.32022818340038,27.965486964904755
L2026-006137,ABC9150,Soja,30.181602807587787,27.16366180705679
L2026-006138,ABC8734,Soja,31.312297839650483,25.800907141924352
L2026-006139,ABC9496,Milho,44.737009688439656,25.06081686768174
L2026-006140,ABC9370,Soja,40.61515999483657,28.29662679829637
L2026-006141,ABC9807,Algodão,40.04694465531934,27.197079781089
L2026-006142,ABC3467,Algodão,44.909953684666014,27.803762546225585
L2026-006143,ABC9864,Trigo,43.90856492558292,28.423806097691987
L2026-006144,ABC7905,Milho,33.15562721628929,25.08382109580861
L2026-006145,ABC4386,Trigo,32.92708593524206,27.142251711632664
L2026-006146,ABC5605,Soja,44.736771747403075,25.18823094497604
L2026-006147,ABC5990,Algodão,37.81516730008835,25.854999414371985
L2026-006148,ABC1805,Algodão,30.79062140083176,27.721693385056774
L2026-006149,ABC6185,Trigo,39.17354904797468,27.019702512922894
L2026-006150,ABC2469,Trigo,34.791728440272394,26.51500134195279
L2026-006151,ABC2326,Algodão,33.05311453619697,26.812985111149395
L2026-006152,ABC7958,Milho,35.535853678752396,26.77557838187156
L2026-006153,ABC7536,Soja,35.7362913407293,25.93633615183099
L2026-006154,ABC3800,Algodão,34.18117391580833,25.49045910760057
L2026-006155,ABC8096,Milho,30.708347150922414,26.688588279466405
L2026-006156,ABC9655,Trigo,40.827708992001405,28.405455780347438
L2026-006157,ABC6798,Soja,32.628519798104605,25.176142675494454
L2026-006158,ABC8568,Trigo,35.84630663455824,27.417873687617377
L2026-006159,ABC7816,Trigo,44.765323005908506,28.284510495465774
L2026-006160,ABC2042,Milho,38.70636153650452,25.535781558879066
L2026-006161,ABC5751,Milho,37.44255377872312,28.940483324061525
L2026-006162,ABC3230,Milho,43.835753508782865,28.95990546046315
L2026-006163,ABC1734,Algodão,34.75479345259066,26.470939252650552
L2026-006164,ABC3612,Algodão,40.55930220457567,25.488824369498012
L2026-006165,ABC2056,Milho,31.518835024290546,28.17486694313604
L2026-006166,ABC1915,Soja,24.87982323202803,26.87982323202803
L2026-006167,ABC9087,Soja,40.875676093061166,27.780034077260332
L2026-006168,ABC5805,Milho,44.68242809451533,27.59588998492134
L2026-006169,ABC4141,Algodão,36.211629792913726,26.094240421265454
L2026-006170,ABC3845,Algodão,37.47462053523362,28.666963826704652
L2026-006171,ABC5725,Milho,43.53226411595954,26.083843442640987
L2026-006172,ABC3964,Milho,35.972606007978875,26.107460409432914
L2026-006173,ABC1682,Trigo,37.4578752591289,27.906451229065336
L2026-006174,ABC1048,Algodão,43.84706736276572,28.14466870141983
L2026-006175,ABC4425,Trigo,39.46408146623736,25.267064824787063
L2026-006176,ABC2682,Soja,36.58770347345069,26.419379356546884
L2026-006177,ABC2442,Milho,23.508114203666416,25.508114203666416
L2026-006178,ABC6768,Trigo,41.44552258368052,25.783294225680347
L2026-006179,ABC6792,Soja,42.38377922220156,26.043964818786865
L2026-006180,ABC8364,Algodão,40.106753455427516,25.12250343732464
L2026-006181,ABC2585,Milho,41.81118404985622,28.12322064902906
L2026-006182,ABC2373,Soja,31.738332606176527,27.85388400792905
L2026-006183,ABC5374,Milho,43.82002779723682,26.41767828562861
L2026-006184,ABC6703,Milho,33.19674020219119,27.582070418779903
L2026-006185,ABC2000,Milho,39.3798924229999,28.688214926347754
L2026-006186,ABC7300,Soja,42.75555109501293,26.478569699176884
L2026-006187,ABC4719,Milho,44.396927055620466,26.178322991036836
L2026-006188,ABC3590,Algodão,42.664493005095366,25.88599143903981
L2026-006189,ABC2542,Milho,41.49076701229747,27.785119424255694
L2026-006190,ABC7634,Milho,44.167993667204414,25.334845464627918
L2026-006191,ABC6463,Algodão,33.87022541208111,26.0644797976592
L2026-006192,ABC6459,Trigo,32.79946222960959,28.53441664258971
L2026-006193,ABC4999,Milho,39.31404296650675,27.493723864265114
L2026-006194,ABC4578,Milho,32.03288065333502,26.55979898042347
L2026-006195,ABC5016,Milho,44.72486112800781,26.753607376384693
L2026-006196,ABC2516,Trigo,34.13723455961171,28.12779795300546
L2026-006197,ABC8350,Algodão,33.661215209524684,26.70216151076151
L2026-006198,ABC7783,Trigo,30.666508770824034,27.07267237304751
L2026-006199,ABC4216,Milho,42.25289685149507,27.80111068923332
L2026-006200,ABC7014,Trigo,39.17226993048707,27.83246086307005
L2026-006201,ABC2586,Trigo,30.54745950827226,25.59487403053871
L2026-006202,ABC1779,Soja,38.7122612673637,28.575856722475745
L2026-006203,ABC1992,Trigo,33.64253564259065,28.65827705118652
L2026-006204,ABC3397,Algodão,33.76216004442743,26.64812896463023
L2026-006205,ABC8984,Trigo,35.41053396191036,28.615863929198234
L2026-006206,ABC5833,Algodão,32.522248848115595,25.33486804115719
L2026-006207,ABC9568,Soja,40.31727395365927,26.60183555161255
L2026-006208,ABC9945,Soja,33.43612506534988,27.968749421458256
L2026-006209,ABC4679,Milho,41.451583282194406,28.57763713332405
L2026-006210,ABC5687,Milho,44.295920719540405,28.116010070263346
L2026-006211,ABC8811,Soja,42.96884929853621,26.352486922522054
L2026-006212,ABC5190,Milho,37.823571889219586,27.903221385768088
L2026-006213,ABC2634,Trigo,41.24966613382028,26.920843507120683
L2026-006214,ABC5858,Trigo,42.25826164120572,27.295241365368106
L2026-006215,ABC1616,Soja,43.988242618074324,28.241605742455608
L2026-006216,ABC6720,Soja,38.767246863963116,26.752167957244378
L2026-006217,ABC6967,Milho,24.937948275665896,26.937948275665896
L2026-006218,ABC5350,Trigo,42.004861144770125,28.598224707838867
L2026-006219,ABC7686,Soja,38.22070323008348,25.259098235533873
L2026-006220,ABC1839,Milho,39.469439910415524,26.949299164763335
L2026-006221,ABC5855,Soja,31.23899505332274,26.969451071922396
L2026-006222,ABC8066,Soja,39.571069941964666,26.652866093786805
L2026-006223,ABC8040,Trigo,40.83594475622182,28.997828951590694
L2026-006224,ABC8114,Trigo,36.327177451605856,27.175739742491334
L2026-006225,ABC6941,Trigo,30.892446954148237,26.405073632623214
L2026-006226,ABC3362,Milho,43.65782292252774,25.882346909625003
L2026-006227,ABC6783,Soja,43.65125810653997,25.4688761298983
L2026-006228,ABC2156,Algodão,32.24254537799328,25.37834235805451
L2026-006229,ABC4354,Algodão,33.80865038552699,26.856838655869588
L2026-006230,ABC7657,Algodão,42.52767056632787,26.566583980068987
L2026-006231,ABC1087,Algodão,34.751627943562355,25.19059123076408
L2026-006232,ABC4742,Algodão,43.91475012318935,26.911534170173923
L2026-006233,ABC2386,Milho,37.14386503222333,26.361813782291275
L2026-006234,ABC1874,Algodão,31.938084714674098,25.221418997144095
L2026-006235,ABC8324,Trigo,33.2380388944937,26.535695215482626
L2026-006236,ABC1996,Trigo,44.11384146135246,26.62367681257602
L2026-006237,ABC3124,Milho,40.26695554240577,28.885766496125875
L2026-006238,ABC4058,Milho,44.64469706392437,25.422532738911027
L2026-006239,ABC1436,Algodão,35.020816045906386,26.183453571213853
L2026-006240,ABC3217,Trigo,26.61246956047985,28.61246956047985
L2026-006241,ABC1972,Trigo,42.95137769979903,28.172106112796612
L2026-006242,ABC7999,Soja,30.170980196264594,28.175708585887538
L2026-006243,ABC7489,Soja,44.357183084326486,26.364838030627514
L2026-006244,ABC1893,Milho,33.78074512684199,25.641715316594365
L2026-006245,ABC3175,Milho,43.338143589548,28.721580041464026
L2026-006246,ABC3196,Trigo,32.31393284426203,27.25878906016422
L2026-006247,ABC6468,Trigo,26.299609280434552,28.299609280434552
L2026-006248,ABC7395,Soja,25.403453473353473,27.403453473353473
L2026-006249,ABC5091,Algodão,39.72614613955489,27.253985042565077
L2026-006250,ABC6006,Milho,43.96031298138266,25.543183266486533
L2026-006251,ABC3712,Milho,42.78006134216329,27.386835430042957
L2026-006252,ABC5545,Soja,34.12693305220857,27.884239722381448
L2026-006253,ABC6066,Milho,40.35722385116465,25.530412388308033
L2026-006254,ABC3304,Soja,31.58822817393582,27.871618544659253
L2026-006255,ABC6490,Algodão,34.795595178053496,27.0365423488148
L2026-006256,ABC9703,Trigo,34.96944124666153,25.347056788843524
L2026-006257,ABC3785,Milho,24.58432758115155,26.58432758115155
L2026-006258,ABC1233,Milho,35.02179631342651,26.598810046788763
L2026-006259,ABC9585,Milho,44.9428060971088,25.412013322589672
L2026-006260,ABC8779,Trigo,31.514666169497286,26.378375890247238
L2026-006261,ABC8203,Algodão,40.209603248110085,28.193210507874774
L2026-006262,ABC9739,Trigo,36.30708803438569,27.175747402161914
L2026-006263,ABC1225,Algodão,40.64583627642456,26.766914026414582
L2026-006264,ABC4952,Algodão,42.57842951167257,25.209318654377547
L2026-006265,ABC9210,Soja,24.597669922125768,26.597669922125768
L2026-006266,ABC1173,Algodão,39.95405019859885,26.706926893366244
L2026-006267,ABC5696,Milho,38.14837778238453,26.290073639444866
L2026-006268,ABC1022,Soja,39.317413109525624,27.516622648848134
L2026-006269,ABC6606,Algodão,33.16329781593336,25.78297804394898
L2026-006270,ABC5002,Milho,32.67803077212712,25.509966582988035
L2026-006271,ABC5671,Soja,33.58961384174529,25.891011373801796
L2026-006272,ABC9335,Algodão,36.692109334404336,28.49358183820702
L2026-006273,ABC8475,Trigo,41.881975143998105,28.295420531822867
L2026-006274,ABC1583,Milho,34.978738791669514,27.50981426679645
L2026-006275,ABC4724,Soja,34.23466742720704,25.35239129101009
L2026-006276,ABC3401,Trigo,41.04340214500627,28.570614499737683
L2026-006277,ABC9898,Soja,41.41236274733277,25.02083872378449
L2026-006278,ABC5480,Trigo,38.325674845905795,28.16008412065191
L2026-006279,ABC7292,Algodão,44.33273278968841,26.204414891475295
L2026-006280,ABC8497,Trigo,40.1439218518692,26.24563750152313
L2026-006281,ABC3753,Soja,31.42659917868981,25.946803205915128
L2026-006282,ABC6196,Algodão,32.29824230569624,26.422662521713402
L2026-006283,ABC6447,Algodão,34.926443576857565,26.905623132305713
L2026-006284,ABC9054,Soja,39.01566476465764,27.57338366346227
L2026-006285,ABC9239,Algodão,44.07603311324262,25.27839515436408
L2026-006286,ABC7348,Algodão,31.376706151027644,28.82681237480479
L2026-006287,ABC4346,Soja,31.790660179187082,28.574260743386922
L2026-006288,ABC9855,Milho,32.68176460281022,28.72707682291459
L2026-006289,ABC5637,Soja,30.152604881143176,26.95748866570268
L2026-006290,ABC1794,Milho,41.4241775978773,27.29324184852592
L2026-006291,ABC9790,Milho,40.7860387061753,27.70827984514477
L2026-006292,ABC9648,Milho,44.11636439604234,28.35285625221134
L2026-006293,ABC3839,Soja,32.675616890991535,26.17171634160366
L2026-006294,ABC8737,Trigo,32.426758705897676,28.865736007990456
L2026-006295,ABC6621,Milho,31.82087019226571,25.13362360211459
L2026-006296,ABC8401,Soja,44.41659730770335,26.751566004446673
L2026-006297,ABC4494,Trigo,35.186077996727825,26.74226518249784
L2026-006298,ABC9122,Algodão,38.82757565962839,27.19832990533713
L2026-006299,ABC6204,Soja,43.65521253228052,28.55142212693296
L2026-006300,ABC4705,Trigo,42.44560697718177,25.023520857027798
L2026-006301,ABC7622,Trigo,35.50070193035717,26.073957776268774
L2026-006302,ABC6781,Algodão,32.776569650558486,28.197006908091684
L2026-006303,ABC3309,Algodão,41.655114525692326,27.333862247043943
L2026-006304,ABC6842,Algodão,34.029643581423024,25.813225008568264
L2026-006305,ABC2029,Algodão,36.43304490600781,26.374470656589377
L2026-006306,ABC3139,Algodão,31.158825610840807,26.383797484906232
L2026-006307,ABC1021,Trigo,37.45610129436357,25.313834279472452
L2026-006308,ABC5886,Soja,41.49499899156601,25.125966159214663
L2026-006309,ABC5857,Milho,42.00845708847803,28.680577069758204
L2026-006310,ABC5144,Algodão,41.62022091760866,28.55660027715291
L2026-006311,ABC6061,Algodão,32.2946801978202,25.14300256065254
L2026-006312,ABC7629,Algodão,33.21779766889854,25.38062155070378
L2026-006313,ABC2132,Algodão,40.51426827722526,26.730694583220824
L2026-006314,ABC9501,Algodão,38.24005425878417,27.750102244830508
L2026-006315,ABC8174,Milho,44.08007285653612,28.822789186183158
L2026-006316,ABC2418,Trigo,25.13739832099508,27.13739832099508
L2026-006317,ABC4735,Trigo,24.219926906659744,26.219926906659744
L2026-006318,ABC1622,Soja,39.847501635394295,25.409451742531296
L2026-006319,ABC7633,Soja,35.28631949631615,28.361292815746065
L2026-006320,ABC9144,Trigo,32.84696798081534,26.078382384251416
L2026-006321,ABC7775,Milho,30.697104655684058,25.264760443029676
L2026-006322,ABC5037,Algodão,40.321491181721804,26.232688154446965
L2026-006323,ABC3061,Soja,41.31674173368957,26.123128691815317
L2026-006324,ABC2809,Algodão,40.547216455512086,26.726132235592566
L2026-006325,ABC6734,Trigo,26.763651976811346,28.763651976811346
L2026-006326,ABC3769,Soja,33.318081253262456,28.725300621920102
L2026-006327,ABC8526,Trigo,31.494522710030097,26.01302808606778
L2026-006328,ABC8368,Milho,33.34041302245078,27.0538689551837
L2026-006329,ABC7328,Milho,42.392309010213786,25.509962354343674
L2026-006330,ABC9116,Soja,38.06347353676799,27.853729075964207
L2026-006331,ABC1314,Soja,39.35558751000636,26.465418206866687
L2026-006332,ABC6308,Trigo,44.889256441413984,28.518706349485846
L2026-006333,ABC5968,Trigo,40.27527865364701,27.48361427535977
L2026-006334,ABC7365,Soja,36.72976409146666,26.95493844364772
L2026-006335,ABC8395,Trigo,41.231326277893835,26.105749771736924
L2026-006336,ABC7012,Soja,30.258214380399497,27.540820544128167
L2026-006337,ABC2568,Soja,38.018494830089125,25.362585276649703
L2026-006338,ABC5956,Trigo,34.69352429967305,26.836496937074713
L2026-006339,ABC8860,Trigo,36.402911025105006,28.108349005484662
L2026-006340,ABC3980,Algodão,40.15119836484037,25.55035807158076
L2026-006341,ABC5160,Soja,32.25955336610885,26.351484384575286
L2026-006342,ABC9569,Milho,40.89928050646853,26.617112823553935
L2026-006343,ABC4100,Trigo,32.85239360976173,28.524057038220484
L2026-006344,ABC2809,Milho,33.32774954828308,26.779139315228132
L2026-006345,ABC4775,Trigo,40.65803119354148,26.943054212813113
L2026-006346,ABC8405,Milho,37.91073572075299,25.789261834245476
L2026-006347,ABC9726,Milho,40.23968997125994,27.761058692270115
L2026-006348,ABC5947,Algodão,40.81443549983566,27.273161662673843
L2026-006349,ABC7635,Algodão,43.49860380036307,26.592116447261546
L2026-006350,ABC7566,Algodão,30.656434692126975,27.159863521676318
L2026-006351,ABC9983,Milho,34.63608560169401,27.557811296809582
L2026-006352,ABC3846,Soja,42.95759548230866,26.740763542767056
L2026-006353,ABC2946,Algodão,30.22992695276531,27.627810133315798
L2026-006354,ABC7223,Soja,32.95660863091629,26.774351847239693
L2026-006355,ABC5333,Soja,35.680705739808516,28.560015475656705
L2026-006356,ABC8651,Trigo,44.52343134766923,26.869785950355435
L2026-006357,ABC5917,Milho,31.378622051599994,27.51881538320028
L2026-006358,ABC8137,Milho,42.82317953489577,25.21062521517107
L2026-006359,ABC5790,Soja,38.00943649074136,26.312325988955383
L2026-006360,ABC2982,Trigo,34.428810667008186,27.303353908461744
L2026-006361,ABC7937,Milho,23.820328569119386,25.820328569119386
L2026-006362,ABC9609,Algodão,32.13054517597165,28.690748154225673
L2026-006363,ABC6221,Milho,36.665930920671975,28.486077922600085
L2026-006364,ABC5402,Milho,37.227635856666346,28.852274945761472
L2026-006365,ABC8973,Trigo,40.840552385353526,28.542793388995
L2026-006366,ABC8173,Soja,43.11215666686032,27.653951295798734
L2026-006367,ABC8585,Trigo,30.80764986144221,25.59416394811545
L2026-006368,ABC1086,Milho,30.537774443074802,26.12879889953937
L2026-006369,ABC6019,Trigo,37.24575999834662,27.895053545693678
L2026-006370,ABC7979,Trigo,35.19176806679671,25.173146047648544
L2026-006371,ABC3884,Milho,34.92449895315028,27.444038568175664
L2026-006372,ABC9455,Algodão,43.10448152772853,28.058489167117187
L2026-006373,ABC9611,Trigo,37.24147910736656,26.766128280623974
L2026-006374,ABC5940,Algodão,34.58955914454378,26.0685433790722
L2026-006375,ABC5859,Soja,44.984629088116364,25.11778531034641
L2026-006376,ABC8675,Soja,32.61384705001348,28.304120033859494
L2026-006377,ABC9305,Algodão,32.790159185338084,25.30250707988169
L2026-006378,ABC7474,Milho,44.432970721947804,26.67351307455081
L2026-006379,ABC9978,Milho,43.06374251520161,27.27366620646622
L2026-006380,ABC1628,Algodão,35.09952356310677,27.262785825024263
L2026-006381,ABC1618,Algodão,40.74789331373569,26.74520207299416
L2026-006382,ABC8756,Trigo,39.20065516320737,25.784452676123852
L2026-006383,ABC4685,Trigo,39.56727373381673,25.51782333391055
L2026-006384,ABC7670,Milho,39.57415811339246,26.356117994242723
L2026-006385,ABC7010,Algodão,31.677375571231217,27.562042412172737
L2026-006386,ABC3218,Algodão,35.09042485688233,26.877220510503165
L2026-006387,ABC1729,Trigo,36.60476613968801,27.115716957891657
L2026-006388,ABC9251,Milho,44.26787362059191,28.808732923040743
L2026-006389,ABC2196,Trigo,43.42849515775514,26.32449861905182
L2026-006390,ABC8794,Trigo,26.2976955129161,28.2976955129161
L2026-006391,ABC1614,Milho,35.180708772503294,27.283861524811265
L2026-006392,ABC9403,Algodão,35.20401821537633,27.273306369890896
L2026-006393,ABC3659,Soja,33.93574129985056,27.67231907169895
L2026-006394,ABC8901,Soja,31.161266006384103,25.891464879264795
L2026-006395,ABC2025,Soja,44.13360463963927,25.749626333088298
L2026-006396,ABC4480,Soja,30.68927209524765,25.6307309758326
L2026-006397,ABC8156,Algodão,43.443868035056866,26.139723626989984
L2026-006398,ABC3494,Milho,43.60733025289203,28.905869304073974
L2026-006399,ABC7129,Trigo,44.50186904516178,28.746025549651076
L2026-006400,ABC4310,Trigo,42.93402962485793,27.386068477250536
L2026-006401,ABC4317,Soja,38.870070048941386,28.098465665151004
L2026-006402,ABC2356,Milho,41.47639950007609,28.3378407971987
L2026-006403,ABC1997,Soja,44.38362327064136,26.453582996621456
L2026-006404,ABC8186,Algodão,34.76952548084204,25.46803361973149
L2026-006405,ABC6392,Trigo,38.894532173095826,28.99759500535913
L2026-006406,ABC1830,Algodão,31.528532882950763,26.53032771295304
L2026-006407,ABC2086,Soja,43.19908361064182,28.97670923639076
L2026-006408,ABC8073,Algodão,33.93957196540659,25.401485776511684
L2026-006409,ABC6438,Milho,40.44372187555899,25.39888168044672
L2026-006410,ABC5420,Soja,30.214917156972696,27.447819066502998
L2026-006411,ABC7512,Milho,38.28941604899992,28.339381499465688
L2026-006412,ABC8962,Trigo,33.80168874306556,26.08814807000288
L2026-006413,ABC3028,Algodão,35.99951504611767,26.507981149004703
L2026-006414,ABC2262,Soja,30.4267969915759,25.121831897182048
L2026-006415,ABC5203,Trigo,33.54655927619703,25.468533757606863
L2026-006416,ABC1428,Soja,40.60001869476531,28.22170305578382
L2026-006417,ABC4356,Soja,38.3559198952001,25.765538146785598
L2026-006418,ABC3686,Milho,31.169196971131477,28.649740332446317
L2026-006419,ABC7900,Trigo,37.86473659010964,26.60924016584802
L2026-006420,ABC6211,Milho,43.10915242234082,25.434542462182524
L2026-006421,ABC1621,Milho,43.80032167996417,28.964972252254466
L2026-006422,ABC3270,Soja,37.95430797806449,26.676116264493754
L2026-006423,ABC7883,Algodão,35.07934288663031,26.165249503692905
L2026-006424,ABC2081,Trigo,37.045346624615995,25.552963793279016
L2026-006425,ABC8610,Trigo,38.083270342746786,25.602474228983468
L2026-006426,ABC9493,Algodão,37.4989056815035,28.001204045671116
L2026-006427,ABC4631,Algodão,33.36706228194138,27.485605725245712
L2026-006428,ABC7301,Algodão,38.64708467836904,27.851819383379237
L2026-006429,ABC6459,Algodão,30.63306185828115,25.945584529872736
L2026-006430,ABC6794,Trigo,38.76922363585968,26.991228337050888
L2026-006431,ABC2251,Trigo,44.32922528600964,27.034111313603432
L2026-006432,ABC8420,Trigo,34.5461497487374,26.745746293956714
L2026-006433,ABC8141,Soja,41.69268339444249,28.40863949950529
L2026-006434,ABC9403,Algodão,34.93553687433487,27.340675272517494
L2026-006435,ABC7722,Trigo,39.3247650683806,25.261900842434958
L2026-006436,ABC5280,Algodão,31.652991447643803,25.520615367318506
L2026-006437,ABC1430,Soja,42.868976549155605,26.548525679765607
L2026-006438,ABC6612,Soja,34.354148887469975,26.42463435197851
L2026-006439,ABC2956,Soja,31.974863783014815,25.300420316289642
L2026-006440,ABC4772,Algodão,43.733286944516244,27.69605530657971
L2026-006441,ABC7035,Trigo,36.55299873085265,25.785620621525588
L2026-006442,ABC7594,Milho,35.85227567962427,25.497104372788165
L2026-006443,ABC4985,Milho,42.68431381567143,25.45722171080894
L2026-006444,ABC1436,Soja,30.452973997584607,26.840454649390963
L2026-006445,ABC6539,Trigo,33.32572476943657,26.077181314190383
L2026-006446,ABC4533,Soja,38.62662412091345,25.996505780563595
L2026-006447,ABC7924,Soja,32.52946016183846,26.72276269920034
L2026-006448,ABC2168,Milho,26.743493259451746,28.743493259451746
L2026-006449,ABC7183,Trigo,43.62450008758447,26.981242293299257
L2026-006450,ABC2083,Trigo,32.174979966785585,25.61310523142565
L2026-006451,ABC1146,Milho,36.88732105217943,28.090626160066154
